product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_Additive_28 Rt(min),UV210_Additive_28 AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Additive_22 Rt(min),UV210_Additive_22 AreaAbs,UV210_Additive_24 Rt(min),UV210_Additive_24 AreaAbs,UV210_Additive_26 Rt(min),UV210_Additive_26 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs
138816.9102,138816.9102,22191.69627,0.948682226,44.50757189,46.91515419,2017-Feb17-1536-CN-Plate1-53.Raw,2017-feb17-1536-cn-plate1-53.raw,C:5,0.0000,0.464,27441.58410,0,0,1.003,10549.52525,0,0,1.776,22191.69627,1.223,138816.9102,0,0,0,0,0,0,0,0,0,0,0,0,1.223,138816.9102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156626.5639,156626.5639,21932.03107,0.948682226,50.81226991,53.56089708,2017-Feb17-1536-CN-Plate1-54.Raw,2017-feb17-1536-cn-plate1-54.raw,C:6,0.0000,0.464,23901.66141,0,0,1.002,11233.48179,0,0,1.776,21932.03107,1.223,156626.5639,1.173,18617.35635,0,0,0,0,0,0,0,0,0,0,1.223,156626.5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29501.92370,26746.32054,22316.47140,1.337543187,13.26153778,8.988760161,2017-Feb17-1536-CN-Plate1-55.Raw,2017-feb17-1536-cn-plate1-55.raw,C:7,0.0000,0.465,39855.72107,0,0,0,0,0,0,1.776,22316.47140,0,0,0,0,1.421,29501.92370,0,0,0,0,0,0,0,0,1.222,26746.32054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149101.2576,122425.4809,22514.73363,1.337543187,66.43295508,40.78178959,2017-Feb17-1536-CN-Plate1-56.Raw,2017-feb17-1536-cn-plate1-56.raw,C:8,0.0000,0.463,5063.49621,0,0,0.998,16179.12286,0,0,1.776,22514.73363,0,0,0,0,1.421,149101.2576,0,0,0,0,0,0,0,0,1.222,122425.4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154514.155,125567.4231,22394.07152,1.337543187,69.21564786,42.05379518,2017-Feb17-1536-CN-Plate1-57.Raw,2017-feb17-1536-cn-plate1-57.raw,C:9,0.0000,0.464,4460.46530,0,0,0.998,16280.22317,0,0,1.776,22394.07152,0,0,0,0,1.421,154514.155,0,0,0,0,0,0,0,0,1.222,125567.4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17128.95366,56820.32757,22173.28499,2.843725517,16.47592229,19.21918505,2017-Feb17-1536-CN-Plate1-58.Raw,2017-feb17-1536-cn-plate1-58.raw,C:10,0.0000,0.465,38416.01913,0,0,0.987,1708.68832,0,0,1.776,22173.28499,0,0,0,0,0,0,0.751,17128.95366,0,0,0,0,0,0,1.222,56820.32757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19834.94341,55397.23396,21589.47798,2.843725517,19.59466142,19.24452576,2017-Feb17-1536-CN-Plate1-59.Raw,2017-feb17-1536-cn-plate1-59.raw,C:11,0.0000,0.465,36454.65669,0,0,0.986,1804.93090,0,0,1.776,21589.47798,0,0,0,0,0,0,0.751,19834.94341,0,0,0,0,0,0,1.222,55397.23396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19837.41618,59959.90965,22124.05794,2.843725517,19.12358264,20.32625908,2017-Feb17-1536-CN-Plate1-60.Raw,2017-feb17-1536-cn-plate1-60.raw,C:12,0.0000,0.465,37316.86674,0,0,0.986,2234.54562,0,0,1.776,22124.05794,0,0,0,0,0,0,0.750,19837.41618,0,0,0,0,0,0,1.222,59959.90965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48039.41260,77817.89955,21161.55071,2.174082389,37.0158274,27.57993822,2017-Feb17-1536-CN-Plate1-61.Raw,2017-feb17-1536-cn-plate1-61.raw,C:13,0.0000,0.464,22671.89374,0,0,1.003,12898.80104,0,0,1.776,21161.55071,0,0,0,0,0,0,0,0,0.719,48039.41260,0,0,0,0,1.222,77817.89955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13041.61134,48232.56681,21211.29416,2.174082389,10.02539168,17.05432292,2017-Feb17-1536-CN-Plate1-62.Raw,2017-feb17-1536-cn-plate1-62.raw,C:14,0.0000,0.465,36910.37813,0,0,0.987,1829.09096,0,0,1.776,21211.29416,0,0,0,0,0,0,0,0,0.720,13041.61134,0,0,0,0,1.222,48232.56681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54418.97418,86698.99897,21634.21023,2.174082389,41.01536377,30.05621659,2017-Feb17-1536-CN-Plate1-63.Raw,2017-feb17-1536-cn-plate1-63.raw,C:15,0.0000,0.464,25299.71235,0,0,1.001,12817.92452,0,0,1.776,21634.21023,0,0,0,0,0,0,0,0,0.720,54418.97418,0,0,0,0,1.222,86698.99897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9277.52759,21601.76136,,0,3.221101164,2017-Feb17-1536-CN-Plate1-64.Raw,2017-feb17-1536-cn-plate1-64.raw,C:16,0.0000,0.465,46491.40972,0,0,0,0,0,0,1.776,21601.76136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,9277.52759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51927.31880,122541.5343,22692.12634,1.042356705,17.88950545,40.50134025,2017-Feb17-1536-CN-Plate1-65.Raw,2017-feb17-1536-cn-plate1-65.raw,C:17,0.0000,0.465,34531.63551,0,0,0,0,1.396,51927.31880,1.777,22692.12634,0,0,0,0,0,0,0,0,0,0,0.429,40776.42474,0,0,1.223,122541.5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91583.02724,125556.5602,23211.93667,1.042356705,30.84474943,40.56853325,2017-Feb17-1536-CN-Plate1-66.Raw,2017-feb17-1536-cn-plate1-66.raw,C:18,0.0000,0.462,19792.12388,0,0,0,0,1.396,91583.02724,1.776,23211.93667,0,0,0,0,0,0,0,0,0,0,0.425,63069.53339,0,0,1.222,125556.5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126647.7018,130053.0703,23053.88569,1.042356705,42.94679968,42.3094859,2017-Feb17-1536-CN-Plate1-67.Raw,2017-feb17-1536-cn-plate1-67.raw,C:19,0.0000,0.462,5412.47691,0,0,0,0,1.396,126647.7018,1.776,23053.88569,0,0,0,0,0,0,0,0,0,0,0.423,89949.53988,0,0,1.222,130053.0703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125315.56580,125315.56580,22729.36950,0.948682226,39.22831543,41.35032285,2017-Feb17-1536-CN-Plate1-68.Raw,2017-feb17-1536-cn-plate1-68.raw,C:20,0.0000,0.464,49130.61865,0,0,0,0,0,0,1.776,22729.36950,1.222,125315.56580,0,0,0,0,0,0,0,0,0.429,30531.56392,0,0,1.222,125315.56580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151809.269,151809.269,22914.72498,0.948682226,47.13740479,49.68724465,2017-Feb17-1536-CN-Plate1-69.Raw,2017-feb17-1536-cn-plate1-69.raw,C:21,0.0000,0.464,38405.50026,0,0,0,0,0,0,1.776,22914.72498,1.222,151809.269,0,0,0,0,0,0,0,0,0.428,39325.09263,0,0,1.222,151809.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155044.32510,155044.32510,22300.60035,0.948682226,49.46765787,52.14354991,2017-Feb17-1536-CN-Plate1-70.Raw,2017-feb17-1536-cn-plate1-70.raw,C:22,0.0000,0.464,41776.11130,0,0,0,0,0,0,1.776,22300.60035,1.223,155044.32510,1.173,37519.32218,0,0,0,0,0,0,0.429,35425.81701,0,0,1.223,155044.32510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15310.38729,128402.9262,24523.23117,1.337543187,6.262930072,39.26978318,2017-Feb17-1536-CN-Plate1-71.Raw,2017-feb17-1536-cn-plate1-71.raw,C:23,0.0000,0.465,51649.68652,0,0,0,0,0,0,1.776,24523.23117,0,0,0,0,1.421,15310.38729,0,0,0,0,0.430,26673.04530,0,0,1.222,128402.9262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59330.36302,128022.30610,23879.39122,1.337543187,24.92429214,40.20903678,2017-Feb17-1536-CN-Plate1-72.Raw,2017-feb17-1536-cn-plate1-72.raw,C:24,0.0000,0.464,37374.54477,0,0,0,0,0,0,1.776,23879.39122,0,0,0,0,1.421,59330.36302,0,0,0,0,0.429,35564.31605,0,0,1.222,128022.30610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20288.51257,8993.95864,23965.19847,1.042356705,6.618305452,2.81469363,2017-Feb17-1536-CN-Plate1-73.Raw,2017-feb17-1536-cn-plate1-73.raw,D:1,0.0000,0.465,42910.79330,0,0,1.000,14719.78833,1.396,20288.51257,1.776,23965.19847,0,0,1.170,969.08772,0,0,0,0,0,0,0,0,0,0,0,0,0.878,8993.95864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56396.78447,15110.30976,22936.95639,1.042356705,19.22189421,4.940817958,2017-Feb17-1536-CN-Plate1-74.Raw,2017-feb17-1536-cn-plate1-74.raw,D:2,0.0000,0.465,30896.46731,0,0,0.999,15648.35217,1.396,56396.78447,1.776,22936.95639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,15110.30976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116940.66710,22045.20629,23512.45502,1.042356705,38.88169758,7.031977357,2017-Feb17-1536-CN-Plate1-75.Raw,2017-feb17-1536-cn-plate1-75.raw,D:3,0.0000,0.463,10454.38474,0,0,0.997,17054.44880,1.396,116940.66710,1.776,23512.45502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878,22045.20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5573.60013,23975.05382,0.948682226,0,1.743562385,2017-Feb17-1536-CN-Plate1-76.Raw,2017-feb17-1536-cn-plate1-76.raw,D:4,0.0000,0.465,46381.07793,0,0,1.000,15494.91936,0,0,1.776,23975.05382,0,0,1.169,1851.26369,0,0,0,0,0,0,0,0,0,0,0,0,0.879,5573.60013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27538.16407,10993.86471,24119.03110,0.948682226,8.123761297,3.418627682,2017-Feb17-1536-CN-Plate1-77.Raw,2017-feb17-1536-cn-plate1-77.raw,D:5,0.0000,0.465,43439.08467,0,0,1.000,15033.07620,0,0,1.776,24119.03110,1.224,27538.16407,1.170,1882.62838,0,0,0,0,0,0,0,0,0,0,0,0,0.879,10993.86471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29212.36573,11053.01989,22528.17617,0.948682226,9.226197008,3.679732022,2017-Feb17-1536-CN-Plate1-78.Raw,2017-feb17-1536-cn-plate1-78.raw,D:6,0.0000,0.465,43108.16386,0,0,0.998,15614.48450,0,0,1.776,22528.17617,1.223,29212.36573,1.172,50508.09601,0,0,0,0,0,0,0,0,0,0,0,0,0.878,11053.01989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862.56358,5439.17432,25418.91766,1.337543187,0.340410651,1.604860166,2017-Feb17-1536-CN-Plate1-79.Raw,2017-feb17-1536-cn-plate1-79.raw,D:7,0.0000,0.465,46777.77589,0,0,1.000,15936.37202,0,0,1.776,25418.91766,0,0,1.169,2141.06700,1.421,862.56358,0,0,0,0,0,0,0,0,0,0,0.879,5439.17432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76063.60756,17608.29077,23152.92986,1.337543187,32.95642094,5.703908096,2017-Feb17-1536-CN-Plate1-80.Raw,2017-feb17-1536-cn-plate1-80.raw,D:8,0.0000,0.465,30462.14015,0,0,1.000,15761.05006,0,0,1.776,23152.92986,0,0,0,0,1.421,76063.60756,0,0,0,0,0,0,0,0,0,0,0.879,17608.29077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107623.7923,21369.60848,22794.76270,1.337543187,47.36333704,7.031091734,2017-Feb17-1536-CN-Plate1-81.Raw,2017-feb17-1536-cn-plate1-81.raw,D:9,0.0000,0.464,23691.90417,0,0,0.999,16786.56251,0,0,1.776,22794.76270,0,0,0,0,1.421,107623.7923,0,0,0,0,0,0,0,0,0,0,0.879,21369.60848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25536.02914,13000.58254,22677.53753,2.843725517,24.01631717,4.299601372,2017-Feb17-1536-CN-Plate1-82.Raw,2017-feb17-1536-cn-plate1-82.raw,D:10,0.0000,0.465,37339.36150,0,0,1.000,15407.33330,0,0,1.776,22677.53753,0,0,0,0,0,0,0.751,25536.02914,0,0,0,0,0,0,0,0,0.878,13000.58254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31883.20487,13687.60841,22606.78283,2.843725517,30.07960625,4.540985173,2017-Feb17-1536-CN-Plate1-83.Raw,2017-feb17-1536-cn-plate1-83.raw,D:11,0.0000,0.464,31686.32644,0,0,0.999,15603.43288,0,0,1.776,22606.78283,0,0,1.170,902.10939,0,0,0.751,31883.20487,0,0,0,0,0,0,0,0,0.878,13687.60841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31452.25526,14516.06075,22515.44836,2.843725517,29.79340439,4.835367105,2017-Feb17-1536-CN-Plate1-84.Raw,2017-feb17-1536-cn-plate1-84.raw,D:12,0.0000,0.464,34240.64136,0,0,0.999,15437.22116,0,0,1.776,22515.44836,0,0,1.170,959.29015,0,0,0.751,31452.25526,0,0,0,0,0,0,0,0,0.878,14516.06075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633.70328,6727.26199,23841.28344,2.174082389,3.169099331,2.116264685,2017-Feb17-1536-CN-Plate1-85.Raw,2017-feb17-1536-cn-plate1-85.raw,D:13,0.0000,0.465,46964.75942,0,0,1.000,15003.11464,0,0,1.776,23841.28344,0,0,1.170,1768.88788,0,0,0,0,0.723,4633.70328,0,0,0,0,0,0,0.878,6727.26199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25221.20869,13457.13311,22583.97141,2.174082389,18.20970217,4.46903244,2017-Feb17-1536-CN-Plate1-86.Raw,2017-feb17-1536-cn-plate1-86.raw,D:14,0.0000,0.465,39289.60322,0,0,1.000,14812.83301,0,0,1.776,22583.97141,0,0,1.171,1051.31430,0,0,0,0,0.720,25221.20869,0,0,0,0,0,0,0.878,13457.13311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40282.46586,16295.72359,23228.04514,2.174082389,28.27747642,5.261653714,2017-Feb17-1536-CN-Plate1-87.Raw,2017-feb17-1536-cn-plate1-87.raw,D:15,0.0000,0.465,37777.04384,0,0,1.000,15008.51078,0,0,1.776,23228.04514,0,0,0,0,0,0,0,0,0.720,40282.46586,0,0,0,0,0,0,0.879,16295.72359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6099.11102,24865.09188,,0,1.839660759,2017-Feb17-1536-CN-Plate1-88.Raw,2017-feb17-1536-cn-plate1-88.raw,D:16,0.0000,0.465,45656.49936,0,0,1.002,14613.77377,0,0,1.776,24865.09188,0,0,1.170,2087.57844,0,0,0,0,0,0,0,0,0,0,0,0,0.879,6099.11102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28687.71153,29738.01936,24036.38905,1.042356705,9.330486935,9.279062271,2017-Feb17-1536-CN-Plate1-89.Raw,2017-feb17-1536-cn-plate1-89.raw,D:17,0.0000,0.464,42049.69975,0,0,0,0,1.396,28687.71153,1.776,24036.38905,0,0,0,0,0,0,0,0,0,0,0.429,36506.21085,0,0,0,0,0.878,29738.01936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74836.00407,33419.92625,24286.83745,1.042356705,24.08891574,10.32038254,2017-Feb17-1536-CN-Plate1-90.Raw,2017-feb17-1536-cn-plate1-90.raw,D:18,0.0000,0.464,26496.78019,0,0,0,0,1.396,74836.00407,1.776,24286.83745,0,0,0,0,0,0,0,0,0,0,0.428,52144.66409,0,0,0,0,0.879,33419.92625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89933.81354,36830.91313,26048.27229,1.042356705,26.99117029,10.60461332,2017-Feb17-1536-CN-Plate1-91.Raw,2017-feb17-1536-cn-plate1-91.raw,D:19,0.0000,0.464,22375.27902,0,0,0,0,1.397,89933.81354,1.777,26048.27229,0,0,0,0,0,0,0,0,0,0,0.426,67166.19859,0,0,0,0,0.880,36830.91313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28601.25325,25057.62681,0.948682226,0,8.560643287,2017-Feb17-1536-CN-Plate1-92.Raw,2017-feb17-1536-cn-plate1-92.raw,D:20,0.0000,0.465,50380.25216,0,0,0,0,0,0,1.776,25057.62681,0,0,0,0,0,0,0,0,0,0,0.430,28278.07083,0,0,0,0,0.879,28601.25325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24851.99054,33306.85599,23876.24011,0.948682226,7.405890223,10.46234353,2017-Feb17-1536-CN-Plate1-93.Raw,2017-feb17-1536-cn-plate1-93.raw,D:21,0.0000,0.464,44012.44448,0,0,0,0,0,0,1.776,23876.24011,1.223,24851.99054,0,0,0,0,0,0,0,0,0.430,31994.04732,0,0,0,0,0.878,33306.85599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28730.78303,35616.42380,24249.24461,0.948682226,8.430071853,11.01573222,2017-Feb17-1536-CN-Plate1-94.Raw,2017-feb17-1536-cn-plate1-94.raw,D:22,0.0000,0.465,46829.00983,0,0,0,0,0,0,1.776,24249.24461,1.224,28730.78303,1.173,44680.03919,0,0,0,0,0,0,0.430,27773.54601,0,0,0,0,0.879,35616.42380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950.18067,30997.78904,26813.00228,1.337543187,0.72962294,8.670548012,2017-Feb17-1536-CN-Plate1-95.Raw,2017-feb17-1536-cn-plate1-95.raw,D:23,0.0000,0.465,55296.76168,0,0,0,0,0,0,1.776,26813.00228,0,0,0,0,1.421,1950.18067,0,0,0,0,0.430,23383.68440,0,0,0,0,0.879,30997.78904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50063.38939,36652.86635,24709.19990,1.337543187,20.3250042,11.12526936,2017-Feb17-1536-CN-Plate1-96.Raw,2017-feb17-1536-cn-plate1-96.raw,D:24,0.0000,0.465,42519.72711,0,0,0,0,0,0,1.776,24709.19990,0,0,0,0,1.421,50063.38939,0,0,0,0,0.430,35725.67576,0,0,0,0,0.879,36652.86635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68334.75436,15389.53310,22102.34220,1.042356705,24.17024028,5.222138907,2017-Feb17-1536-CN-Plate1-97.Raw,2017-feb17-1536-cn-plate1-97.raw,E:1,0.0000,0.465,23631.51346,0.638,15389.53310,1.001,15065.02833,1.396,68334.75436,1.776,22102.34220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99270.85004,27554.77741,21674.51323,1.042356705,35.80552258,9.534739422,2017-Feb17-1536-CN-Plate1-98.Raw,2017-feb17-1536-cn-plate1-98.raw,E:2,0.0000,0.464,15847.02278,0.638,27554.77741,1.000,15149.06790,1.396,99270.85004,1.776,21674.51323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109419.0589,37411.47809,21228.62538,1.042356705,40.2947746,13.21734628,2017-Feb17-1536-CN-Plate1-99.Raw,2017-feb17-1536-cn-plate1-99.raw,E:3,0.0000,0.464,12089.68999,0.638,37411.47809,1.000,15158.75458,1.396,109419.0589,1.776,21228.62538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9971.44676,0,22732.94146,0.948682226,3.120933892,0,2017-Feb17-1536-CN-Plate1-100.Raw,2017-feb17-1536-cn-plate1-100.raw,E:4,0.0000,0.465,39175.03974,0,0,1.000,15313.04543,0,0,1.776,22732.94146,1.224,9971.44676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128139.3715,37235.40686,21553.05712,0.948682226,42.30149711,12.95712051,2017-Feb17-1536-CN-Plate1-101.Raw,2017-feb17-1536-cn-plate1-101.raw,E:5,0.0000,0.464,10660.23128,0.638,37235.40686,1.000,15161.88352,0,0,1.776,21553.05712,1.223,128139.3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136994.1177,38047.68228,24179.66653,0.948682226,40.31193463,11.80155334,2017-Feb17-1536-CN-Plate1-102.Raw,2017-feb17-1536-cn-plate1-102.raw,E:6,0.0000,0.464,6182.56497,0.638,38047.68228,0.999,15745.54535,0,0,1.776,24179.66653,1.223,136994.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25532.37272,0,23489.58166,1.337543187,10.90397812,0,2017-Feb17-1536-CN-Plate1-103.Raw,2017-feb17-1536-cn-plate1-103.raw,E:7,0.0000,0.465,37160.49478,0,0,1.000,15699.21205,0,0,1.776,23489.58166,0,0,0,0,1.421,25532.37272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132055.4401,37711.52733,21696.70392,1.337543187,61.05645885,13.03591841,2017-Feb17-1536-CN-Plate1-104.Raw,2017-feb17-1536-cn-plate1-104.raw,E:8,0.0000,0.464,12171.27834,0.638,37711.52733,1.000,15687.74213,0,0,1.776,21696.70392,0,0,0,0,1.421,132055.4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140670.0858,40379.84082,21898.37139,1.337543187,64.44051661,13.82974141,2017-Feb17-1536-CN-Plate1-105.Raw,2017-feb17-1536-cn-plate1-105.raw,E:9,0.0000,0.464,9541.06057,0.638,40379.84082,1.000,16133.72093,0,0,1.776,21898.37139,0,0,0,0,1.421,140670.0858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72462.88478,37992.75960,22032.07457,2.843725517,70.14701034,12.93322166,2017-Feb17-1536-CN-Plate1-106.Raw,2017-feb17-1536-cn-plate1-106.raw,E:10,0.0000,0.464,10861.49697,0.637,37992.75960,1.000,14432.81969,0,0,1.776,22032.07457,0,0,0,0,0,0,0.753,72462.88478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75136.44899,41241.00625,22808.46141,2.843725517,70.25926715,13.5610881,2017-Feb17-1536-CN-Plate1-107.Raw,2017-feb17-1536-cn-plate1-107.raw,E:11,0.0000,0.464,9182.80685,0.638,41241.00625,1.000,14696.24036,0,0,1.776,22808.46141,0,0,0,0,0,0,0.753,75136.44899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
