product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Additive_18 Rt(min),UV210_Additive_18 AreaAbs,UV210_Additive_20 Rt(min),UV210_Additive_20 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Additive_16 Rt(min),UV210_Additive_16 AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_Additive_14 Rt(min),UV210_Additive_14 AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs
0,30960.88106,19424.86581,1.337543187,0,11.95409074,2017-Jan26-1536-CN-Plate3-115.Raw,2017-jan26-1536-cn-plate3-115.raw,8:C,0.469,43798.74635,1.013,11075.38200,0,0,1.776,19424.86581,0,0,0.342,30960.88106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,38954.15308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30610.62768,19317.33863,1.337543187,0,11.8846448,2017-Jan26-1536-CN-Plate3-131.Raw,2017-jan26-1536-cn-plate3-131.raw,9:C,0.470,44572.39024,1.015,11558.65951,0,0,1.776,19317.33863,0,0,0.342,30610.62768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396,65301.90171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26540.60014,20099.09873,2.843725517,0,9.903653105,2017-Jan26-1536-CN-Plate3-147.Raw,2017-jan26-1536-cn-plate3-147.raw,10:C,0.470,39181.51254,0,0,0,0,1.776,20099.09873,0,0,0.342,26540.60014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577,26088.43964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31678.20360,19476.96529,2.843725517,0,12.19833398,2017-Jan26-1536-CN-Plate3-163.Raw,2017-jan26-1536-cn-plate3-163.raw,11:C,0.470,42808.81704,1.015,11181.48212,0,0,1.776,19476.96529,0,0,0.342,31678.20360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,36519.75597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29976.82863,18485.18592,2.843725517,0,12.16250766,2017-Jan26-1536-CN-Plate3-179.Raw,2017-jan26-1536-cn-plate3-179.raw,12:C,0.470,41386.20829,1.016,10593.18096,0,0,1.776,18485.18592,0,0,0.341,29976.82863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704,39449.65287,0,0,0,0,0,0,0,0,0,0,0,0
0,30631.75919,18791.21148,2.174082389,0,12.22583199,2017-Jan26-1536-CN-Plate3-195.Raw,2017-jan26-1536-cn-plate3-195.raw,13:C,0.470,41972.76842,1.016,10549.86935,0,0,1.776,18791.21148,0,0,0.342,30631.75919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,16889.70060,0,0,0,0,0,0,0,0
0,30213.28406,19450.68561,2.174082389,0,11.64995597,2017-Jan26-1536-CN-Plate3-211.Raw,2017-jan26-1536-cn-plate3-211.raw,14:C,0.470,43868.13345,1.016,12342.44264,0,0,1.776,19450.68561,0,0,0.341,30213.28406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,29713.22680,0,0,0,0
0,31698.28901,19547.62376,2.174082389,0,12.16194721,2017-Jan26-1536-CN-Plate3-227.Raw,2017-jan26-1536-cn-plate3-227.raw,15:C,0.470,42733.84625,1.016,10209.47511,0,0,1.776,19547.62376,0,0,0.341,31698.28901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707,43511.56164,0,0
,31168.24248,19202.67500,,0,12.17339872,2017-Jan26-1536-CN-Plate3-243.Raw,2017-jan26-1536-cn-plate3-243.raw,16:C,0.470,44011.49517,0,0,0,0,1.776,19202.67500,0,0,0.341,31168.24248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980.87854,52449.51343,20442.87035,1.042356705,0.757519124,19.24247158,2017-Jan26-1536-CN-Plate3-259.Raw,2017-jan26-1536-cn-plate3-259.raw,17:C,0.470,46404.73213,0,0,1.241,1434.35983,1.776,20442.87035,1.397,1980.87854,0.340,52449.51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,70241.55844
1460.60661,54135.99164,20882.82398,1.042356705,0.546791384,19.44276975,2017-Jan26-1536-CN-Plate3-275.Raw,2017-jan26-1536-cn-plate3-275.raw,18:C,0.470,45869.96492,0,0,0,0,1.776,20882.82398,1.397,1460.60661,0.340,54135.99164,0,0,1.270,7946.23760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,71711.07392
1923.65931,52725.38080,21250.80904,1.042356705,0.70766924,18.60824951,2017-Jan26-1536-CN-Plate3-291.Raw,2017-jan26-1536-cn-plate3-291.raw,19:C,0.470,45039.52749,0,0,0,0,1.776,21250.80904,1.397,1923.65931,0.340,52725.38080,0,0,0,0,0,0,1.316,39488.05689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,70624.16008
0,51295.34150,19731.00044,0.948682226,0,19.49800079,2017-Jan26-1536-CN-Plate3-307.Raw,2017-jan26-1536-cn-plate3-307.raw,20:C,0.469,45829.74808,0,0,0,0,1.776,19731.00044,0,0,0.340,51295.34150,0,0,0,0,0,0,0,0,1.076,24551.63439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,69561.67805
0,50983.94476,19406.75171,0.948682226,0,19.70343066,2017-Jan26-1536-CN-Plate3-323.Raw,2017-jan26-1536-cn-plate3-323.raw,21:C,0.470,44240.12814,0,0,0,0,1.776,19406.75171,0,0,0.340,50983.94476,0,0,0,0,0,0,0,0,0,0,0,0,1.114,33437.85783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,68501.96806
4971.71294,51981.62440,18298.30035,0.948682226,1.933202382,21.30592331,2017-Jan26-1536-CN-Plate3-339.Raw,2017-jan26-1536-cn-plate3-339.raw,22:C,0.470,44666.27020,0,0,0,0,1.776,18298.30035,0,0,0.340,51981.62440,0,0,0,0,0,0,0,0,0,0,1.227,4971.71294,0,0,1.174,48158.28549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,70831.82896
0,46454.94698,18614.28065,1.337543187,0,18.71746267,2017-Jan26-1536-CN-Plate3-355.Raw,2017-jan26-1536-cn-plate3-355.raw,23:C,0.470,43511.16982,0,0,0,0,1.776,18614.28065,0,0,0.340,46454.94698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,19841.19232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,63677.24850
2014.46178,46011.30409,16783.86176,1.337543187,1.204026973,20.56051143,2017-Jan26-1536-CN-Plate3-371.Raw,2017-jan26-1536-cn-plate3-371.raw,24:C,0.470,39250.77068,0,0,0,0,1.776,16783.86176,0,0,0.340,46011.30409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,2014.46178,1.342,29884.33976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,61743.09182
40057.18201,89878.84954,18677.72526,1.042356705,16.76617673,36.09065686,2017-Jan26-1536-CN-Plate3-4.Raw,2017-jan26-1536-cn-plate3-4.raw,1:D,0.467,25537.43148,1.004,12137.55933,0,0,1.776,18677.72526,1.396,40057.18201,0,0,0.586,89878.84954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68293.29362,95499.16554,19433.40576,1.042356705,27.47304315,36.85631598,2017-Jan26-1536-CN-Plate3-20.Raw,2017-jan26-1536-cn-plate3-20.raw,2:D,0.467,19052.13020,1.005,12488.52929,0,0,1.776,19433.40576,1.397,68293.29362,0,0,0.586,95499.16554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94094.72041,102050.3186,20491.87750,1.042356705,35.89724622,37.35028143,2017-Jan26-1536-CN-Plate3-36.Raw,2017-jan26-1536-cn-plate3-36.raw,3:D,0.467,14127.52991,1.005,14057.05600,0,0,1.776,20491.87750,1.397,94094.72041,0,0,0.586,102050.3186,0,0,0,0,1.316,5312.55576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283.27793,102446.9225,19104.63688,0.948682226,0.850358426,40.21808555,2017-Jan26-1536-CN-Plate3-52.Raw,2017-jan26-1536-cn-plate3-52.raw,4:D,0.468,45387.85846,1.006,12398.66699,0,0,1.776,19104.63688,0,0,0,0,0.586,102446.9225,0,0,0,0,0,0,1.076,24104.70046,1.224,2283.27793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27110.04047,102474.7823,20077.11989,0.948682226,9.607508599,38.28043432,2017-Jan26-1536-CN-Plate3-68.Raw,2017-jan26-1536-cn-plate3-68.raw,5:D,0.469,38089.83672,1.007,13380.99338,0,0,1.776,20077.11989,0,0,0,0,0.586,102474.7823,0,0,0,0,0,0,0,0,1.225,27110.04047,1.114,28459.08548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33273.63729,103917.9588,20013.37230,0.948682226,11.82938133,38.94319665,2017-Jan26-1536-CN-Plate3-84.Raw,2017-jan26-1536-cn-plate3-84.raw,6:D,0.469,38504.52090,1.007,13832.16649,0,0,1.776,20013.37230,0,0,0,0,0.586,103917.9588,0,0,0,0,0,0,0,0,1.225,33273.63729,0,0,1.174,42045.07667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17712.95189,99871.14445,20141.39624,1.337543187,8.822068949,37.18876171,2017-Jan26-1536-CN-Plate3-100.Raw,2017-jan26-1536-cn-plate3-100.raw,7:D,0.469,41831.77167,1.009,12815.41659,0,0,1.776,20141.39624,0,0,0,0,0.586,99871.14445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,18648.28940,1.422,17712.95189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52548.57028,101438.7442,20372.36162,1.337543187,25.87549138,37.34425086,2017-Jan26-1536-CN-Plate3-116.Raw,2017-jan26-1536-cn-plate3-116.raw,8:D,0.469,32517.49581,1.009,13795.73775,0,0,1.776,20372.36162,0,0,0,0,0.586,101438.7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,52548.57028,1.343,25279.52917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65950.26773,103315.8693,19289.93816,1.337543187,34.29689514,40.16959594,2017-Jan26-1536-CN-Plate3-132.Raw,2017-jan26-1536-cn-plate3-132.raw,9:D,0.468,29024.65594,1.008,14426.00546,0,0,1.776,19289.93816,0,0,0,0,0.586,103315.8693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,65950.26773,0,0,1.396,33191.73643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17420.27260,111167.5261,21600.19837,2.843725517,17.200701,38.59948105,2017-Jan26-1536-CN-Plate3-148.Raw,2017-jan26-1536-cn-plate3-148.raw,10:D,0.470,36653.48344,1.009,13857.71337,0,0,1.776,21600.19837,0,0,0,0,0.586,111167.5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586,111167.5261,0.757,17420.27260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22316.20538,101150.9952,19798.14350,2.843725517,24.04057337,38.31836384,2017-Jan26-1536-CN-Plate3-164.Raw,2017-jan26-1536-cn-plate3-164.raw,11:D,0.469,33168.88943,1.009,13239.78423,0,0,1.776,19798.14350,0,0,0,0,0.586,101150.9952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,22316.20538,0.628,23776.54265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22163.82519,102646.8345,19741.13804,2.843725517,23.94536549,38.99730903,2017-Jan26-1536-CN-Plate3-180.Raw,2017-jan26-1536-cn-plate3-180.raw,12:D,0.469,33794.87219,1.009,13405.42495,0,0,1.776,19741.13804,0,0,0,0,0.586,102646.8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,22163.82519,0,0,0.704,23513.43604,0,0,0,0,0,0,0,0,0,0,0,0
18932.10030,113856.9473,20281.53593,2.174082389,15.22072074,42.10367054,2017-Jan26-1536-CN-Plate3-196.Raw,2017-jan26-1536-cn-plate3-196.raw,13:D,0.469,36504.89863,1.010,13307.87060,0,0,1.776,20281.53593,0,0,0,0,0.586,113856.9473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,18932.10030,0,0,0,0,0,0
25345.24311,103923.1124,20203.76872,2.174082389,20.45508721,38.57811659,2017-Jan26-1536-CN-Plate3-212.Raw,2017-jan26-1536-cn-plate3-212.raw,14:D,0.469,35573.98111,1.009,13657.78168,0,0,1.776,20203.76872,0,0,0,0,0.586,103923.1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,25345.24311,0.645,20099.98123,0,0,0,0
35194.00802,104199.0027,20101.56777,2.174082389,28.5480245,38.87719262,2017-Jan26-1536-CN-Plate3-228.Raw,2017-jan26-1536-cn-plate3-228.raw,15:D,0.469,33006.56038,1.009,14001.05630,0,0,1.776,20101.56777,0,0,0,0,0.586,104199.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,35194.00802,0,0,0.707,24896.01577,0,0
,100915.4558,19125.44579,,0,39.57376622,2017-Jan26-1536-CN-Plate3-244.Raw,2017-jan26-1536-cn-plate3-244.raw,16:D,0.470,45746.80942,1.011,13232.97570,0,0,1.776,19125.44579,0,0,0,0,0.586,100915.4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36682.30437,101565.6238,20674.39193,1.042356705,13.87079949,36.84471995,2017-Jan26-1536-CN-Plate3-260.Raw,2017-jan26-1536-cn-plate3-260.raw,17:D,0.468,33531.27672,0,0,0,0,1.776,20674.39193,1.396,36682.30437,0,0,0.586,101565.6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,70361.21939
58219.91071,100320.358,20480.86890,1.042356705,22.22290277,36.7368538,2017-Jan26-1536-CN-Plate3-276.Raw,2017-jan26-1536-cn-plate3-276.raw,18:D,0.468,25502.91439,0,0,0,0,1.776,20480.86890,1.397,58219.91071,0,0,0.586,100320.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,70287.91157
70201.44134,102182.01630,20600.75330,1.042356705,26.64038865,37.20083013,2017-Jan26-1536-CN-Plate3-292.Raw,2017-jan26-1536-cn-plate3-292.raw,19:D,0.468,20986.42203,0,0,0,0,1.776,20600.75330,1.397,70201.44134,0,0,0.587,102182.01630,0,0,0,0,1.316,15408.32867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,70690.37236
0,100459.6973,20144.30303,0.948682226,0,37.40252171,2017-Jan26-1536-CN-Plate3-308.Raw,2017-jan26-1536-cn-plate3-308.raw,20:D,0.469,44935.57540,0,0,0,0,1.776,20144.30303,0,0,0,0,0.586,100459.6973,0,0,0,0,0,0,1.076,24786.50950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,70761.00327
4609.31449,99225.03347,20127.22825,0.948682226,1.629425083,36.97417964,2017-Jan26-1536-CN-Plate3-324.Raw,2017-jan26-1536-cn-plate3-324.raw,21:D,0.470,41715.85491,0,0,0,0,1.776,20127.22825,0,0,0,0,0.587,99225.03347,0,0,0,0,0,0,0,0,1.226,4609.31449,1.115,32250.02818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,68935.22437
5942.93254,101248.7408,19864.15789,0.948682226,2.128691227,38.22792601,2017-Jan26-1536-CN-Plate3-340.Raw,2017-jan26-1536-cn-plate3-340.raw,22:D,0.469,44279.80086,0,0,0,0,1.776,19864.15789,0,0,0,0,0.586,101248.7408,0,0,0,0,0,0,0,0,1.225,5942.93254,0,0,1.174,50810.06335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,70569.12202
5136.27959,97889.68284,20046.78477,1.337543187,2.570236026,36.62296132,2017-Jan26-1536-CN-Plate3-356.Raw,2017-jan26-1536-cn-plate3-356.raw,23:D,0.469,42793.99708,0,0,0,0,1.776,20046.78477,0,0,0,0,0.586,97889.68284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,20397.28418,1.422,5136.27959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,67830.04136
14759.69610,90647.09223,17658.63254,1.337543187,8.384736601,38.49976446,2017-Jan26-1536-CN-Plate3-372.Raw,2017-jan26-1536-cn-plate3-372.raw,24:D,0.469,36162.61923,0,0,0,0,1.776,17658.63254,0,0,0,0,0.586,90647.09223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,14759.69610,1.342,28152.03806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,61036.61641
0,0,17031.27905,1.042356705,0,0,2017-Jan26-1536-CN-Plate3-5.Raw,2017-jan26-1536-cn-plate3-5.raw,1:E,0.468,39870.36310,1.014,8592.87201,1.239,2027.99407,1.776,17031.27905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18222.48242,1.042356705,0,0,2017-Jan26-1536-CN-Plate3-21.Raw,2017-jan26-1536-cn-plate3-21.raw,2:E,0.468,41634.41490,1.016,9292.28046,0,0,1.776,18222.48242,0,0,0,0,0,0,1.270,6898.20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19566.25002,1.042356705,0,0,2017-Jan26-1536-CN-Plate3-37.Raw,2017-jan26-1536-cn-plate3-37.raw,3:E,0.468,44228.96665,0,0,0,0,1.776,19566.25002,0,0,0,0,0,0,0,0,0,0,1.316,34250.50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19617.06778,0.948682226,0,0,2017-Jan26-1536-CN-Plate3-53.Raw,2017-jan26-1536-cn-plate3-53.raw,4:E,0.468,45768.69584,1.016,9177.18895,0,0,1.776,19617.06778,0,0,0,0,0,0,0,0,0,0,0,0,1.076,25174.89077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172.61810,0,19296.83112,0.948682226,0.801086523,0,2017-Jan26-1536-CN-Plate3-69.Raw,2017-jan26-1536-cn-plate3-69.raw,5:E,0.469,45135.50904,0,0,0,0,1.776,19296.83112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,2172.61810,1.115,38236.91798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8251.34397,0,19739.00622,0.948682226,2.97427716,0,2017-Jan26-1536-CN-Plate3-85.Raw,2017-jan26-1536-cn-plate3-85.raw,6:E,0.468,46223.28504,0,0,0,0,1.776,19739.00622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226,8251.34397,0,0,1.174,48472.77084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20039.45388,1.337543187,0,0,2017-Jan26-1536-CN-Plate3-101.Raw,2017-jan26-1536-cn-plate3-101.raw,7:E,0.469,47950.47744,0,0,0,0,1.776,20039.45388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,22987.95187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168.30155,0,19871.12919,1.337543187,1.599458738,0,2017-Jan26-1536-CN-Plate3-117.Raw,2017-jan26-1536-cn-plate3-117.raw,8:E,0.470,45529.40546,0,0,0,0,1.776,19871.12919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,3168.30155,1.343,38479.19565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118.85285,0,19737.98279,1.337543187,2.601590615,0,2017-Jan26-1536-CN-Plate3-133.Raw,2017-jan26-1536-cn-plate3-133.raw,9:E,0.469,44767.08966,0,0,0,0,1.776,19737.98279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,5118.85285,0,0,1.396,57634.64171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238.45863,0,19677.43560,2.843725517,3.510094374,0,2017-Jan26-1536-CN-Plate3-149.Raw,2017-jan26-1536-cn-plate3-149.raw,10:E,0.470,41947.04729,0,0,0,0,1.776,19677.43560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577,25427.50165,0.757,3238.45863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214.84669,0,19214.47613,2.843725517,8.008432112,0,2017-Jan26-1536-CN-Plate3-165.Raw,2017-jan26-1536-cn-plate3-165.raw,11:E,0.470,38133.43019,0,0,0,0,1.776,19214.47613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,7214.84669,0.628,29831.93538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8335.59808,0,19727.17401,2.843725517,9.011992674,0,2017-Jan26-1536-CN-Plate3-181.Raw,2017-jan26-1536-cn-plate3-181.raw,12:E,0.469,38792.26414,0,0,0,0,1.776,19727.17401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,8335.59808,0,0,0.704,29159.49441,0,0,0,0,0,0,0,0,0,0,0,0
0,16461.30375,18745.72639,2.174082389,0,6.586022641,2017-Jan26-1536-CN-Plate3-197.Raw,2017-jan26-1536-cn-plate3-197.raw,13:E,0.470,44138.55817,0,0,0,0,1.776,18745.72639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,16461.30375,0.597,16461.30375,0,0,0,0,0,0,0,0
0,0,19134.26185,2.174082389,0,0,2017-Jan26-1536-CN-Plate3-213.Raw,2017-jan26-1536-cn-plate3-213.raw,14:E,0.470,44877.74323,0,0,0,0,1.776,19134.26185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,28300.35623,0,0,0,0
1432.13552,0,19940.85283,2.174082389,1.171055965,0,2017-Jan26-1536-CN-Plate3-229.Raw,2017-jan26-1536-cn-plate3-229.raw,15:E,0.470,44595.10941,0,0,0,0,1.776,19940.85283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,1432.13552,0,0,0.707,34357.59256,0,0
,0,19324.68091,,0,0,2017-Jan26-1536-CN-Plate3-245.Raw,2017-jan26-1536-cn-plate3-245.raw,16:E,0.470,45273.55946,0,0,0,0,1.776,19324.68091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59580.93006,13135.59572,19236.87715,1.042356705,24.21309665,5.121255772,2017-Jan26-1536-CN-Plate3-261.Raw,2017-jan26-1536-cn-plate3-261.raw,17:E,0.468,28261.58216,0,0,0,0,1.776,19236.87715,1.396,59580.93006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,13135.59572,0,0,0,0,0,0,0,0,0.430,56608.60381
